"id_cliente","id_origem_comercial","id_usuario_cadastro","id_escolaridade","id_estado_civil","id_profissao","id_ocupacao","id_moradia","nm_cliente","dt_cadastro","dt_nascimento","fl_sexo","ds_email","nm_cidade_natal","cd_uf_natal","nm_cidade","cd_uf","fl_titularidade","fl_tipo_pessoa","fl_status_analise","fl_status_conta"
30824,93,48,1,8,62,11,2,CLIENTE NUMERO 30824,2021-01-23 10:53:30.000,1950-03-25,M,emailcliente30824@hotmail.com,BRAUNA,SP,BIRIGUI,SP,T,F,A,A
30828,35,88,4,1,15,7,1,CLIENTE NUMERO 30828,2021-01-22 16:26:59.000,1962-04-11,F,emailcliente30828@hotmail.com,AVANHANDAVA,SP,BIRIGUI,SP,T,F,A,A
30834,91,70,2,3,84,10,5,CLIENTE NUMERO 30834,2021-01-23 08:16:03.000,1966-09-14,M,emailcliente30834@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
30840,46,61,3,8,38,10,6,CLIENTE NUMERO 30840,2021-01-23 12:28:34.000,1948-03-11,M,emailcliente30840@hotmail.com,TANABI,SP,BURITAMA,SP,T,F,A,A
30841,17,95,1,1,3,2,4,CLIENTE NUMERO 30841,2021-01-23 12:31:54.000,1993-09-18,M,emailcliente30841@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,B
30843,41,31,2,5,41,11,6,CLIENTE NUMERO 30843,2021-01-23 14:10:23.000,1971-08-10,F,emailcliente30843@hotmail.com,PARAPUA,SP,PIACATU,SP,T,F,A,B
30848,59,79,3,6,104,3,1,CLIENTE NUMERO 30848,2021-01-24 09:03:59.000,1999-05-03,M,emailcliente30848@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
30849,86,89,4,2,55,5,6,CLIENTE NUMERO 30849,2021-01-24 09:56:55.000,1978-02-15,F,emailcliente30849@hotmail.com,SAO JOSE DO RIO PRETO,SP,BURITAMA,SP,T,F,A,A
30850,83,96,4,6,101,6,3,CLIENTE NUMERO 30850,2021-01-24 10:32:15.000,1982-08-27,F,emailcliente30850@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
30851,90,2,3,5,91,6,3,CLIENTE NUMERO 30851,2021-01-24 11:17:44.000,1988-02-01,F,emailcliente30851@hotmail.com,GUARULHOS,SP,BIRIGUI,SP,T,F,A,B
30853,9,38,1,4,67,5,1,CLIENTE NUMERO 30853,2021-01-25 09:05:30.000,1964-10-03,M,emailcliente30853@hotmail.com,MONCOES,SP,MONCOES,SP,T,F,A,B
30856,59,89,1,2,81,7,2,CLIENTE NUMERO 30856,2021-01-25 10:45:49.000,1978-07-03,F,emailcliente30856@hotmail.com,SAO PAULO,SP,BURITAMA,SP,T,F,A,A
30859,47,59,4,7,12,4,1,CLIENTE NUMERO 30859,2021-01-25 11:28:09.000,1982-05-29,M,emailcliente30859@hotmail.com,SAO PAULO,SP,BURITAMA,SP,T,F,A,A
30862,25,82,4,3,102,6,1,CLIENTE NUMERO 30862,2021-01-25 13:00:34.000,1964-11-08,M,emailcliente30862@hotmail.com,TURIUBA,,TURIUBA,SP,T,F,A,A
30866,64,14,1,1,69,3,2,CLIENTE NUMERO 30866,2021-01-25 17:29:39.000,1975-09-23,M,emailcliente30866@hotmail.com,JOSE BONIFACIO,SP,BIRIGUI,SP,T,F,A,A
30869,52,23,2,1,29,11,1,CLIENTE NUMERO 30869,2021-07-03 17:20:35.000,1991-07-13,M,emailcliente30869@hotmail.com,ANFRADINA,SP,BIRIGUI,SP,T,F,A,B
30874,72,42,1,4,7,4,5,CLIENTE NUMERO 30874,2022-03-31 15:47:10.000,1985-12-28,F,emailcliente30874@hotmail.com,MATO VERDE ,MG,BIRIGUI,SP,T,F,A,B
30877,13,97,3,1,31,4,3,CLIENTE NUMERO 30877,2021-01-26 18:18:54.000,1989-04-05,M,emailcliente30877@hotmail.com,OWALDO CRUZ,SP,BIRIGUI,SP,T,F,A,B
30879,34,64,3,3,63,3,4,CLIENTE NUMERO 30879,2021-11-20 19:14:13.000,1957-04-06,M,emailcliente30879@hotmail.com,PARELHAS,RN,BIRIGUI,SP,T,F,A,B
30884,55,28,2,3,91,7,4,CLIENTE NUMERO 30884,2021-01-27 18:38:19.000,1987-04-19,F,emailcliente30884@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
30887,86,81,4,7,81,3,4,CLIENTE NUMERO 30887,2021-01-28 09:12:26.000,1979-01-11,M,emailcliente30887@hotmail.com,ARACATUBA ,SP,BURITAMA,SP,T,F,A,B
30890,88,17,1,1,52,10,5,CLIENTE NUMERO 30890,2021-01-28 14:33:22.000,1967-08-22,F,emailcliente30890@hotmail.com,MARAIAL,PE,BURITAMA,SP,T,F,A,B
30892,42,40,2,8,94,9,5,CLIENTE NUMERO 30892,2021-01-28 15:55:23.000,1969-05-15,F,emailcliente30892@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
30895,81,45,4,7,21,6,6,CLIENTE NUMERO 30895,2021-01-28 18:02:13.000,1971-10-09,M,emailcliente30895@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
30896,27,63,4,8,10,8,6,CLIENTE NUMERO 30896,2021-01-28 18:18:02.000,1985-12-15,F,emailcliente30896@hotmail.com,NHANDEARA,,NOVA LUZITANIA,SP,T,F,A,B
30897,74,91,4,2,52,5,3,CLIENTE NUMERO 30897,2021-01-29 08:22:09.000,1986-07-11,M,emailcliente30897@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
30898,13,38,1,1,63,2,4,CLIENTE NUMERO 30898,2021-01-29 08:46:04.000,1982-10-15,F,emailcliente30898@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
30899,17,23,1,6,3,4,5,CLIENTE NUMERO 30899,2021-01-29 10:02:29.000,2001-04-10,F,emailcliente30899@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,A
30900,1,41,4,1,89,8,5,CLIENTE NUMERO 30900,2021-01-29 10:44:27.000,1955-04-19,M,emailcliente30900@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
30901,26,71,1,2,82,6,4,CLIENTE NUMERO 30901,2021-01-29 11:51:36.000,1951-12-10,M,emailcliente30901@hotmail.com,CAPELINHA ,MG,BIRIGUI,SP,T,F,A,B
30909,87,86,2,1,16,10,5,CLIENTE NUMERO 30909,2021-01-29 19:16:50.000,1987-06-10,M,emailcliente30909@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
30910,4,85,2,3,78,1,6,CLIENTE NUMERO 30910,2021-07-03 12:36:11.000,1971-04-24,F,emailcliente30910@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
30916,65,31,3,1,8,9,5,CLIENTE NUMERO 30916,2021-01-30 11:00:16.000,1998-12-22,M,emailcliente30916@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,B
30917,75,42,4,6,15,6,3,CLIENTE NUMERO 30917,2021-01-30 10:59:04.000,1989-06-18,F,emailcliente30917@hotmail.com,BRAUNA,SP,BRAUNA,SP,T,F,A,B
30920,14,55,3,4,102,11,2,CLIENTE NUMERO 30920,2021-01-30 12:27:03.000,1987-07-07,M,emailcliente30920@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
30921,37,88,2,1,20,1,3,CLIENTE NUMERO 30921,2021-06-12 12:48:14.000,1993-05-18,F,emailcliente30921@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
30929,14,88,4,4,102,5,3,CLIENTE NUMERO 30929,2021-01-30 17:00:22.000,1985-08-21,F,emailcliente30929@hotmail.com,ARARIPINA,PE,BIRIGUI,SP,T,F,A,B
30930,78,81,4,5,101,7,4,CLIENTE NUMERO 30930,2021-01-30 17:44:39.000,1986-06-19,F,emailcliente30930@hotmail.com,RANCHARIA,SP,BIRIGUI,SP,T,F,A,A
30931,1,88,2,3,40,5,3,CLIENTE NUMERO 30931,2021-01-30 17:49:28.000,1969-04-15,M,emailcliente30931@hotmail.com,URANIA,SP,BIRIGUI,SP,T,F,A,A
30934,80,31,3,1,101,5,5,CLIENTE NUMERO 30934,2021-01-30 18:33:22.000,1996-03-29,M,emailcliente30934@hotmail.com,XAMBIOA,TO,BIRIGUI,SP,T,F,A,B
30935,49,64,2,2,70,9,2,CLIENTE NUMERO 30935,2021-01-30 19:19:09.000,1999-05-31,M,emailcliente30935@hotmail.com,ARACATUBA,SP,COROADOS,SP,T,F,A,A
30943,37,41,1,8,30,4,4,CLIENTE NUMERO 30943,2021-02-01 20:14:46.000,1989-09-13,M,emailcliente30943@hotmail.com,GUAPIACU,SP,TURIUBA,SP,T,F,A,B
30945,50,18,1,8,89,7,4,CLIENTE NUMERO 30945,2021-08-05 19:03:43.000,1981-05-03,F,emailcliente30945@hotmail.com,MIRANDOPOLIS,SP,BIRIGUI,SP,T,F,A,B
30946,26,92,3,8,37,11,2,CLIENTE NUMERO 30946,2021-02-02 13:55:53.000,1968-09-04,F,emailcliente30946@hotmail.com,DRACENA,SP,BIRIGUI,SP,T,F,A,A
30947,82,41,1,4,8,10,6,CLIENTE NUMERO 30947,2022-01-20 17:59:26.000,2002-10-01,F,emailcliente30947@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
30948,47,73,4,3,105,8,6,CLIENTE NUMERO 30948,2021-02-02 16:32:42.000,1970-07-17,M,emailcliente30948@hotmail.com,FOZ DO IGUACU,PR,BIRIGUI,SP,T,F,A,B
30951,16,72,4,7,64,7,5,CLIENTE NUMERO 30951,2021-02-03 10:06:58.000,1957-04-12,M,emailcliente30951@hotmail.com,PEREIRA BARRETO,SP,ZACARIAS,SP,T,F,A,A
30954,14,10,4,2,39,3,3,CLIENTE NUMERO 30954,2022-04-06 09:52:42.000,1969-02-01,M,emailcliente30954@hotmail.com,ARATACA,BA,BIRIGUI,SP,T,F,A,A
30955,98,39,2,4,17,5,5,CLIENTE NUMERO 30955,2021-02-03 13:20:37.000,1958-07-04,M,emailcliente30955@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,B
30956,48,90,4,6,10,5,5,CLIENTE NUMERO 30956,2022-04-03 11:38:31.000,1966-02-20,F,emailcliente30956@hotmail.com,PENAPOLIS,SP,GLICERIO,SP,T,F,A,A
30960,16,77,4,8,29,7,1,CLIENTE NUMERO 30960,2021-02-03 19:31:34.000,1980-07-04,M,emailcliente30960@hotmail.com,ARACATUBA,SP,BIRIGUI,SP,T,F,A,A
30961,52,13,3,4,2,1,1,CLIENTE NUMERO 30961,2021-02-04 09:23:40.000,1969-08-02,M,emailcliente30961@hotmail.com,JUNDIAI,SP,BIRIGUI,SP,T,F,A,A
30964,77,45,4,1,22,6,6,CLIENTE NUMERO 30964,2021-02-04 13:09:23.000,2001-12-12,F,emailcliente30964@hotmail.com,MARINGA,PR,BIRIGUI,SP,T,F,A,B
30965,89,19,1,4,64,10,6,CLIENTE NUMERO 30965,2021-02-04 15:51:35.000,1974-01-13,F,emailcliente30965@hotmail.com,BIRIGUI,SP,COROADOS ,SP,T,F,A,A
30971,80,35,3,7,37,8,1,CLIENTE NUMERO 30971,2021-02-04 19:38:30.000,1969-03-11,F,emailcliente30971@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
30972,37,36,2,8,42,3,3,CLIENTE NUMERO 30972,2021-02-04 19:51:36.000,1998-09-04,M,emailcliente30972@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
30973,41,47,3,8,94,9,4,CLIENTE NUMERO 30973,2021-05-15 19:56:24.000,2002-01-21,F,emailcliente30973@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
30976,11,38,3,8,64,11,4,CLIENTE NUMERO 30976,2021-02-05 12:19:58.000,1969-03-19,M,emailcliente30976@hotmail.com,TUPA,SP,ALTO ALEGRE,SP,T,F,A,A
30981,37,73,4,1,101,9,2,CLIENTE NUMERO 30981,2021-02-05 17:41:55.000,1992-06-03,M,emailcliente30981@hotmail.com,SAO JOSE DO RIO PRETO,SP,BIRIGUI,SP,T,F,A,A
30989,47,39,3,4,40,4,4,CLIENTE NUMERO 30989,2021-02-06 10:47:32.000,1959-12-19,M,emailcliente30989@hotmail.com,PACAEMBU,SP,ADAMANTINA,SP,T,F,A,A
30990,84,15,3,5,99,6,5,CLIENTE NUMERO 30990,2021-02-06 11:15:16.000,1977-08-14,F,emailcliente30990@hotmail.com,BOA NOVA,BA,BIRIGUI,SP,T,F,A,A
30992,7,88,1,6,25,7,5,CLIENTE NUMERO 30992,2021-02-06 13:25:54.000,1999-07-13,M,emailcliente30992@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
30993,94,63,2,6,39,1,3,CLIENTE NUMERO 30993,2021-02-06 14:28:42.000,1952-07-07,F,emailcliente30993@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
30996,31,15,1,7,65,1,5,CLIENTE NUMERO 30996,2021-02-06 16:57:31.000,1984-05-01,F,emailcliente30996@hotmail.com,JARDIM,CE,BIRIGUI,SP,T,F,A,A
31002,84,86,3,6,95,1,5,CLIENTE NUMERO 31002,2021-02-08 12:54:02.000,1958-03-14,M,emailcliente31002@hotmail.com,BURITAMA,SP,BIRIGUI,SP,T,F,A,A
31006,31,17,4,6,89,8,1,CLIENTE NUMERO 31006,2021-02-08 16:30:31.000,1975-09-18,F,emailcliente31006@hotmail.com,SALTO GRANDE,SP,BURITAMA,SP,T,F,A,B
31012,95,49,4,8,48,8,2,CLIENTE NUMERO 31012,2021-12-16 17:32:12.000,1986-12-29,M,emailcliente31012@hotmail.com,BURITAMA,SP,BIRIGUI,SP,T,F,A,B
31013,75,63,4,6,53,9,5,CLIENTE NUMERO 31013,2021-02-09 13:44:08.000,1977-07-05,M,emailcliente31013@hotmail.com,SERTANIA,PE,BIRIGUI,SP,T,F,A,A
31014,75,61,2,7,36,5,5,CLIENTE NUMERO 31014,2021-02-09 15:26:29.000,2001-02-22,M,emailcliente31014@hotmail.com,CAMPINAS ,SP,BIRIGUI,SP,T,F,A,B
31017,77,8,2,5,81,7,4,CLIENTE NUMERO 31017,2021-02-09 19:13:46.000,1986-11-16,M,emailcliente31017@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31023,47,3,4,3,55,4,2,CLIENTE NUMERO 31023,2021-02-10 13:05:42.000,1987-08-31,M,emailcliente31023@hotmail.com,ITAUNA DO SUL,PR,BIRIGUI,SP,T,F,A,A
31026,59,81,1,3,76,7,4,CLIENTE NUMERO 31026,2021-02-10 16:32:36.000,1990-07-01,F,emailcliente31026@hotmail.com,,SP,BIRIGUI,SP,T,F,A,B
31029,37,38,2,6,72,2,1,CLIENTE NUMERO 31029,2021-02-10 17:39:49.000,1958-07-30,F,emailcliente31029@hotmail.com,SUME,PB,BIRIGUI,SP,T,F,A,B
31033,49,18,2,5,77,6,3,CLIENTE NUMERO 31033,2021-02-10 18:43:22.000,1989-06-04,M,emailcliente31033@hotmail.com,RINOPOLIS,SP,BIRIGUI,SP,T,F,A,A
31039,26,43,3,8,73,11,1,CLIENTE NUMERO 31039,2021-02-11 09:10:03.000,1962-08-02,M,emailcliente31039@hotmail.com,NOVA ESPERANCA,PR,BIRIGUI,SP,T,F,A,B
31041,15,15,4,1,66,9,1,CLIENTE NUMERO 31041,2021-02-11 10:40:06.000,1961-04-22,M,emailcliente31041@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31045,32,3,2,6,82,3,3,CLIENTE NUMERO 31045,2021-02-11 14:03:19.000,2003-02-05,F,emailcliente31045@hotmail.com,BERTIOGA,SP,BIRIGUI,SP,T,F,A,B
31048,75,56,3,3,80,1,1,CLIENTE NUMERO 31048,2021-06-11 18:28:52.000,1982-04-15,F,emailcliente31048@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31053,74,32,4,7,79,8,4,CLIENTE NUMERO 31053,2021-02-12 09:41:52.000,1960-11-16,M,emailcliente31053@hotmail.com,SAO CAETANO DO SUL,SP,BIRIGUI,SP,T,F,A,A
31054,49,3,2,7,82,5,3,CLIENTE NUMERO 31054,2021-02-12 10:36:11.000,1996-05-06,M,emailcliente31054@hotmail.com,PENAPOLIS ,SP,PLANALTO,SP,T,F,A,A
31056,99,17,3,8,17,5,2,CLIENTE NUMERO 31056,2021-07-27 09:39:36.000,1980-05-14,F,emailcliente31056@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31059,94,67,1,4,8,2,4,CLIENTE NUMERO 31059,2021-02-12 12:39:49.000,1987-11-05,F,emailcliente31059@hotmail.com,ARACATUBA,,BIRIGUI,SP,T,F,A,B
31061,19,56,4,4,33,10,6,CLIENTE NUMERO 31061,2021-02-12 16:57:49.000,1973-06-10,F,emailcliente31061@hotmail.com,AMERICANA,SP,BURITAMA,SP,T,F,A,A
24421,17,31,4,5,56,3,2,CLIENTE NUMERO 24421,2021-07-31 14:22:23.000,1985-10-24,M,emailcliente24421@hotmail.com,BIRIGUI,,BREJO ALEGRE,SP,T,F,A,B
24424,35,40,2,2,38,2,2,CLIENTE NUMERO 24424,2023-02-15 11:45:15.000,1980-01-17,F,emailcliente24424@hotmail.com,BIRIGUI,SP,ALTO ALEGRE,SP,T,F,A,A
24451,47,53,4,2,102,2,6,CLIENTE NUMERO 24451,2021-10-15 10:44:43.000,1976-05-23,F,emailcliente24451@hotmail.com,VARZEA DA PALMA,MG,BIRIGUI,SP,T,F,A,B
24473,49,6,1,4,27,5,4,CLIENTE NUMERO 24473,2021-10-11 18:21:43.000,1980-03-15,F,emailcliente24473@hotmail.com,PENAPOLIS,,BIRIGUI,SP,T,F,A,B
24480,60,57,3,1,41,8,1,CLIENTE NUMERO 24480,2022-02-08 13:38:29.000,1971-03-02,F,emailcliente24480@hotmail.com,ITAOCARA RJ,RJ,BURITAMA SP,SP,T,F,A,B
24492,43,97,2,4,14,10,4,CLIENTE NUMERO 24492,2021-10-16 19:55:34.000,1973-06-02,F,emailcliente24492@hotmail.com,SAO PAULO,SP,BIRIGUI,SP,T,F,A,B
24522,11,1,3,4,102,4,6,CLIENTE NUMERO 24522,2022-02-03 12:17:41.000,1978-04-29,M,emailcliente24522@hotmail.com,PENAPOLIS,SP,GLICERIO,SP,T,F,A,B
24526,63,44,1,8,104,4,4,CLIENTE NUMERO 24526,2021-08-24 18:49:20.000,1990-09-05,M,emailcliente24526@hotmail.com,OSASCO,SP,BIRIGUI,SP,T,F,A,B
24564,56,27,1,1,82,10,3,CLIENTE NUMERO 24564,2021-11-09 10:28:08.000,1957-06-01,M,emailcliente24564@hotmail.com,RIO DO ANTONIO,BA,BIRIGUI,SP,T,F,A,B
24572,77,99,2,7,12,8,6,CLIENTE NUMERO 24572,2022-03-28 09:21:01.000,1952-04-22,M,emailcliente24572@hotmail.com,SEABRA ,BA,BURITAMA ,SP,T,F,A,A
24588,65,68,3,1,18,6,6,CLIENTE NUMERO 24588,2022-04-06 18:02:23.000,1986-11-09,M,emailcliente24588@hotmail.com,CARUARU,PE,COROADOS ,SP,T,F,A,A
24604,2,39,2,8,87,8,4,CLIENTE NUMERO 24604,2021-12-26 11:26:19.000,1983-06-10,M,emailcliente24604@hotmail.com,PEANCO,PA,BURITAMA,SP,T,F,A,B
24605,54,86,3,8,98,3,4,CLIENTE NUMERO 24605,2021-11-15 10:22:23.000,1973-04-21,M,emailcliente24605@hotmail.com,PEREIRA BARRETO,SP,BIRIGUI,SP,T,F,A,A
24618,73,26,4,8,95,10,6,CLIENTE NUMERO 24618,2022-07-13 19:48:34.000,1981-02-25,M,emailcliente24618@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
24624,12,17,2,5,103,7,5,CLIENTE NUMERO 24624,2021-07-02 13:29:05.000,1964-04-14,M,emailcliente24624@hotmail.com,BURITAMA,SP,BIRIGUI,SP,T,F,A,B
24634,61,55,4,8,76,11,3,CLIENTE NUMERO 24634,2022-04-01 13:22:10.000,1982-12-28,F,emailcliente24634@hotmail.com,NOVO LINO,AL,BIRIGUI,SP,T,F,A,B
24709,8,85,3,3,76,1,5,CLIENTE NUMERO 24709,2021-06-16 17:22:58.000,1983-07-17,M,emailcliente24709@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
24712,91,55,2,7,98,8,4,CLIENTE NUMERO 24712,2022-03-24 10:53:49.000,1956-10-21,M,emailcliente24712@hotmail.com,MONTE CASTELO,SP,BIRIGUI,SP,T,F,A,A
24721,58,56,4,3,73,3,4,CLIENTE NUMERO 24721,2022-03-26 13:18:22.000,1989-04-11,M,emailcliente24721@hotmail.com,ARACATUBA,SP,ARACATUBA,SP,T,F,A,B
24729,36,95,3,4,23,6,4,CLIENTE NUMERO 24729,2021-04-29 13:43:44.000,1980-02-23,F,emailcliente24729@hotmail.com,BELO HORIZONTE,MG,BIRIGUI,SP,T,F,A,B
24756,57,60,2,1,12,3,1,CLIENTE NUMERO 24756,2021-07-06 13:52:11.000,1981-05-05,F,emailcliente24756@hotmail.com,SAO JOAO DEL REI,MG,BIRIGUI,SP,T,F,A,B
24759,97,85,3,7,42,3,6,CLIENTE NUMERO 24759,2021-01-26 18:35:33.000,1975-09-24,F,emailcliente24759@hotmail.com,BRASILEIRA,SP,BIRIGUI,SP,T,F,A,B
24809,10,92,1,5,20,8,6,CLIENTE NUMERO 24809,2023-01-21 10:19:41.000,1965-06-14,M,emailcliente24809@hotmail.com,RINOPOLIS,SC,BIRIGUI,SP,T,F,A,A
24859,24,11,3,1,96,1,3,CLIENTE NUMERO 24859,2021-11-04 07:53:47.000,1993-06-15,F,emailcliente24859@hotmail.com,ARCOVERDE,PE,BIRIGUI,SP,T,F,A,A
24860,8,20,4,3,71,1,6,CLIENTE NUMERO 24860,2022-10-12 11:40:49.000,1987-04-23,M,emailcliente24860@hotmail.com,CAMPINAS SP,SP,BURITAMA SP,SP,T,F,A,B
24870,66,59,4,8,53,2,3,CLIENTE NUMERO 24870,2021-08-19 18:05:28.000,1988-05-03,M,emailcliente24870@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
24958,95,18,1,7,14,9,6,CLIENTE NUMERO 24958,2021-11-30 10:40:48.000,1977-04-10,F,emailcliente24958@hotmail.com,PENAPOLIS,SP,BIRIGUI,SP,T,F,A,A
24970,15,25,2,4,63,2,4,CLIENTE NUMERO 24970,2022-02-04 15:44:55.000,1990-12-11,M,emailcliente24970@hotmail.com,SAO JOSE DO RIO PRETO,SP,ZACARIAS,SP,T,F,A,B
24983,50,39,2,2,49,10,2,CLIENTE NUMERO 24983,2021-04-20 18:22:52.000,1985-02-11,M,emailcliente24983@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
25011,52,70,3,1,87,10,6,CLIENTE NUMERO 25011,2022-04-01 11:44:36.000,1988-01-09,M,emailcliente25011@hotmail.com,BIRIGUI,SP,BREJO ALEGRE,SP,T,F,A,B
25068,43,33,4,2,90,2,1,CLIENTE NUMERO 25068,2021-11-13 12:01:58.000,1967-05-05,M,emailcliente25068@hotmail.com,CATANDUVA,SP,BURITAMA ,SP,T,F,A,B
25073,23,40,4,1,29,9,4,CLIENTE NUMERO 25073,2022-11-19 12:12:23.000,1993-04-22,M,emailcliente25073@hotmail.com,BIRIGI,SP,BIRIGUI,SP,T,F,A,B
25098,78,96,4,2,51,5,6,CLIENTE NUMERO 25098,2021-01-21 12:20:09.000,2000-08-13,F,emailcliente25098@hotmail.com,BURITAMA,SP,BURITAMA ,SP,T,F,A,B
25103,5,75,1,1,92,2,1,CLIENTE NUMERO 25103,2021-05-15 17:28:12.000,2000-11-03,F,emailcliente25103@hotmail.com,NHANDEARA  SP,SP,NOVA LUZITANIA,SP,T,F,A,B
25156,99,9,4,5,13,10,2,CLIENTE NUMERO 25156,2022-04-21 13:08:55.000,1988-09-08,M,emailcliente25156@hotmail.com,ARACATUBA,SP,BIRIGUI,SP,T,F,A,A
25162,10,44,2,7,57,7,4,CLIENTE NUMERO 25162,2023-03-01 17:52:41.000,1965-11-16,M,emailcliente25162@hotmail.com,BIRIGUI ,SP,BIRIGUI,SP,T,F,A,B
25177,66,31,3,2,89,3,5,CLIENTE NUMERO 25177,2022-04-08 11:14:54.000,1974-11-03,F,emailcliente25177@hotmail.com,TURIUBA,SP,BURITAMA,SP,T,F,A,B
25230,18,14,4,7,65,2,3,CLIENTE NUMERO 25230,2021-09-20 16:45:33.000,1983-08-08,F,emailcliente25230@hotmail.com,GUANAMBI,BA,BURITAMA,SP,T,F,A,A
25245,19,4,1,7,24,9,5,CLIENTE NUMERO 25245,2023-03-10 12:04:21.000,1987-07-08,M,emailcliente25245@hotmail.com,FATIMA DO SUL,MS,BURITAMA,SP,T,F,A,A
25248,51,79,2,3,27,11,4,CLIENTE NUMERO 25248,2022-07-20 15:06:54.000,1998-11-30,F,emailcliente25248@hotmail.com,BUIRITI DO TOCANTINS ,SP,BIRIGUI,SP,T,F,A,A
25252,49,53,3,2,77,7,2,CLIENTE NUMERO 25252,2021-12-18 17:11:06.000,1971-10-13,F,emailcliente25252@hotmail.com,PERNAMBUCO,SP,BIRIGUI,SP,T,F,A,A
25262,59,37,3,1,26,11,6,CLIENTE NUMERO 25262,2022-01-03 14:19:22.000,1961-02-21,F,emailcliente25262@hotmail.com,IBICUI,BA,BURITAMA,SP,T,F,A,B
25273,69,93,4,3,93,5,6,CLIENTE NUMERO 25273,2022-06-01 18:52:28.000,1964-12-08,F,emailcliente25273@hotmail.com,CAARAPO,MS,BIRIGUI,SP,T,F,A,B
25333,66,24,3,1,43,10,1,CLIENTE NUMERO 25333,2021-11-13 14:49:41.000,1973-09-02,M,emailcliente25333@hotmail.com,MIRASELVA,PR,BIRIGUI,SP,T,F,A,A
25337,55,68,4,3,78,5,2,CLIENTE NUMERO 25337,2022-03-29 07:59:01.000,1959-05-18,M,emailcliente25337@hotmail.com,BELA VISTA DO PARAISO,PR,BIRIGUI,SP,T,F,A,A
25378,85,45,1,2,57,2,2,CLIENTE NUMERO 25378,2021-04-07 09:53:01.000,1983-06-18,M,emailcliente25378@hotmail.com,BONITO,MS,BURITAMA,SP,T,F,A,B
25412,28,7,3,8,76,9,5,CLIENTE NUMERO 25412,2022-06-20 11:17:21.000,1991-07-05,F,emailcliente25412@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
25444,66,76,2,8,24,3,4,CLIENTE NUMERO 25444,2023-03-04 17:20:50.000,1998-01-14,F,emailcliente25444@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
25490,93,57,1,3,25,2,6,CLIENTE NUMERO 25490,2021-02-13 12:51:48.000,1957-12-19,F,emailcliente25490@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
25519,10,10,2,1,39,1,6,CLIENTE NUMERO 25519,2022-10-07 12:39:09.000,1974-07-10,M,emailcliente25519@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,A
25553,47,14,3,2,54,7,4,CLIENTE NUMERO 25553,2022-04-27 18:41:22.000,1991-08-12,F,emailcliente25553@hotmail.com,MIRANTE PARANAPANEMA,SP,BIRIGUI,SP,T,F,A,A
25618,95,35,4,1,68,4,3,CLIENTE NUMERO 25618,2022-09-17 16:21:44.000,1970-12-05,F,emailcliente25618@hotmail.com,SANTO ANDRE,SP,BURITAMA,SP,T,F,A,A
25619,90,3,4,6,103,6,1,CLIENTE NUMERO 25619,2023-04-22 11:06:04.000,1957-10-24,F,emailcliente25619@hotmail.com,BEBEDOURO,SP,BURITAMA,SP,T,F,A,A
